Actual_SoC,Predicted_SoC
0.37363848,0.37180558
0.37347427,0.371647
0.3733102,0.37148854
0.3731462,0.37133014
0.3729823,0.37117186
0.37281847,0.3710136
0.3726547,0.37085548
0.37249106,0.3706974
0.3723275,0.37053943
0.372164,0.3703815
0.37200063,0.37022373
0.37183732,0.37006596
0.3716741,0.36990827
0.371511,0.36975068
0.37134793,0.36959323
0.37118497,0.3694358
0.3710221,0.36927846
0.37085935,0.36912116
0.37069666,0.368964
0.37053406,0.3688069
0.37037155,0.3686499
0.37020913,0.368493
0.3700468,0.36833608
0.36988455,0.36817935
0.36972237,0.36802265
0.36956027,0.36786607
0.36939833,0.3677095
0.3692364,0.36755309
0.36907458,0.3673967
0.36891285,0.3672404
0.36875126,0.3670842
0.3685897,0.36692813
0.3684282,0.36677212
0.36826685,0.36661604
0.36810553,0.36646023
0.36794433,0.3663044
0.3677832,0.36614868
0.3676222,0.36599302
0.36746123,0.36583748
0.3673004,0.36568198
0.36713958,0.36552662
0.3669789,0.3653712
0.3668183,0.365216
0.3666578,0.36506084
0.36649737,0.36490571
0.36633703,0.36475074
0.3661768,0.3645958
0.36601663,0.36444098
0.36585653,0.36428624
0.36569655,0.3641315
0.36553666,0.36397693
0.3653768,0.36382243
0.36521706,0.36366794
0.3650574,0.36351356
0.36489785,0.36335927
0.36473837,0.36320505
0.36457896,0.36305094
0.36441967,0.36289686
0.36426046,0.3627429
0.3641013,0.36258903
0.36394224,0.3624352
0.36378327,0.36228144
0.3636244,0.36212772
0.36346564,0.36197418
0.3633069,0.36182076
0.36314827,0.3616673
0.36298972,0.3615139
0.36283126,0.36136067
0.3626729,0.36120746
0.36251462,0.36105433
0.3623564,0.3609014
0.3621983,0.36074835
0.36204028,0.3605955
0.3618823,0.36044273
0.36172447,0.36029
0.3615667,0.36013734
0.36140895,0.35998476
0.36125135,0.35983226
0.36109388,0.3596799
0.36093643,0.3595276
0.36077908,0.35937536
0.3606218,0.3592232
0.3604646,0.35907108
0.36030748,0.35891902
0.3601505,0.3587671
0.35999358,0.35861522
0.35983673,0.3584635
0.35967994,0.35831177
0.35952327,0.3581601
0.35936666,0.35800856
0.35921016,0.3578571
0.3590537,0.3577057
0.3588974,0.35755435
0.35874116,0.35740316
0.35858494,0.357252
0.35842884,0.35710084
0.35827285,0.35694987
0.3581169,0.35679895
0.3579611,0.35664806
0.3578053,0.3564973
0.35764962,0.3563466
0.35749403,0.356196
0.35733855,0.35604542
0.3571831,0.35589492
0.35702774,0.35574454
0.35687253,0.35559422
0.35671732,0.35544398
0.35656223,0.35529384
0.35640723,0.35514376
0.3562523,0.3549937
0.35609746,0.3548438
0.35594267,0.35469392
0.35578796,0.35454407
0.3556334,0.35439444
0.35547888,0.35424477
0.35532448,0.35409522
0.3551701,0.35394576
0.35501584,0.3537963
0.35486168,0.353647
0.35470757,0.3534978
0.35455355,0.35334858
0.35439956,0.3531995
0.35424578,0.35305038
0.35409197,0.35290155
0.35393828,0.35275263
0.35378465,0.35260385
0.35363114,0.35245508
0.3534777,0.3523065
0.35332432,0.35215786
0.35317105,0.3520094
0.35301787,0.35186097
0.3528647,0.35171264
0.35271168,0.35156435
0.35255876,0.3514161
0.35240585,0.35126805
0.35225305,0.35111997
0.35210034,0.35097197
0.35194772,0.35082412
0.35179517,0.35067633
0.3516427,0.35052854
0.35149032,0.35038087
0.351338,0.3502333
0.35118583,0.3500857
0.35103366,0.34993833
0.35088158,0.34979093
0.35072958,0.3496436
0.3505777,0.3494964
0.35042587,0.34934923
0.35027412,0.34920216
0.35012245,0.34905514
0.34997088,0.3489082
0.3498194,0.34876135
0.34966797,0.34861454
0.34951663,0.34846786
0.34936538,0.3483212
0.3492142,0.34817466
0.34906313,0.34802815
0.3489121,0.34788182
0.34876117,0.3477354
0.3486103,0.3475892
0.3484595,0.34744298
0.3483088,0.34729683
0.3481582,0.3471508
0.34800765,0.34700483
0.3478572,0.34685892
0.3477068,0.3467131
0.3475565,0.34656733
0.3474063,0.3464217
0.34725615,0.34627607
0.3471061,0.34613052
0.34695613,0.34598505
0.34680623,0.34583974
0.3466564,0.3456944
0.34650666,0.34554917
0.34635696,0.34540397
0.3462074,0.34525883
0.3460579,0.34511387
0.34590846,0.3449689
0.34575912,0.34482402
0.34560987,0.34467927
0.34546065,0.34453452
0.34531152,0.34438983
0.34516248,0.3442452
0.34501356,0.3441007
0.34486467,0.34395632
0.3447159,0.34381184
0.34456718,0.34366763
0.3444185,0.3435234
0.34426996,0.34337917
0.3441215,0.34323514
0.34397307,0.34309116
0.3438247,0.34294719
0.3436765,0.34280333
0.3435283,0.34265956
0.3433802,0.34251577
0.34323218,0.34237218
0.34308428,0.34222853
0.3429364,0.3420851
0.3427886,0.34194162
0.3426409,0.34179825
0.3424933,0.34165496
0.3423457,0.3415118
0.34219828,0.34136856
0.34205085,0.3412255
0.34190354,0.34108248
0.3417563,0.34093952
0.34160912,0.3407967
0.34146205,0.34065384
0.34131506,0.34051114
0.34116814,0.34036854
0.34102124,0.3402259
0.34087446,0.3400834
0.34072778,0.3399409
0.34058118,0.33979857
0.34043458,0.3396563
0.34028813,0.33951402
0.3401417,0.3393719
0.33999538,0.33922976
0.33984917,0.33908775
0.33970302,0.3389458
0.3395569,0.33880398
0.3394109,0.3386621
0.33926496,0.33852038
0.33911908,0.3383787
0.3389733,0.3382371
0.3388276,0.33809558
0.33868197,0.3379541
0.3385364,0.33781272
0.3383909,0.3376714
0.33824554,0.3375301
0.33810017,0.337389
0.3379549,0.3372478
0.33780974,0.33710673
0.33766463,0.3369658
0.33751962,0.33682486
0.33737466,0.33668402
0.33722976,0.3365433
0.33708498,0.33640254
0.33694026,0.33626196
0.3367956,0.3361214
0.336651,0.33598086
0.33650655,0.33584046
0.33636206,0.33570012
0.33621773,0.33555982
0.33607346,0.33541963
0.33592927,0.33527943
0.33578512,0.3351394
0.33564106,0.3349994
0.33549708,0.33485943
0.33535317,0.33471957
0.33520934,0.33457977
0.3350656,0.33444
0.3349219,0.33430034
0.3347783,0.33416075
0.33463478,0.3340212
0.3344913,0.33388174
0.33434793,0.33374232
0.33420464,0.33360305
0.33406138,0.33346382
0.3339182,0.33332458
0.3337751,0.33318546
0.3336321,0.33304635
0.33348918,0.3329074
0.33334628,0.33276847
0.33320346,0.3326296
0.33306077,0.3324908
0.33291814,0.33235213
0.33277553,0.33221346
0.33263305,0.33207485
0.33249062,0.33193633
0.33234826,0.3317979
0.33220595,0.3316595
0.33206373,0.33152112
0.33192164,0.33138293
0.3317796,0.33124477
0.33163756,0.33110666
0.33149564,0.33096856
0.3313538,0.3308306
0.33121204,0.33069265
0.33107033,0.33055484
0.3309287,0.33041707
0.33078712,0.33027935
0.33064568,0.33014166
0.33050424,0.33000413
0.3303629,0.32986653
0.33022165,0.3297291
0.33008042,0.32959172
0.32993934,0.32945436
0.32979825,0.32931718
0.3296573,0.32917997
0.3295164,0.32904285
0.32937557,0.3289058
0.32923475,0.32876882
0.32909405,0.32863185
0.32895344,0.32849497
0.32881293,0.3283582
0.32867244,0.3282215
0.32853204,0.3280848
0.3283917,0.32794824
0.32825142,0.3278117
0.32811123,0.32767522
0.3279711,0.32753882
0.32783106,0.32740247
0.32769108,0.32726625
0.32755116,0.32713002
0.32741132,0.32699385
0.32727155,0.32685778
0.32713187,0.32672176
0.32699224,0.32658583
0.32685268,0.32644996
0.32671314,0.32631418
0.3265738,0.3261783
0.3264344,0.32604268
0.32629517,0.32590702
0.32615596,0.3257715
0.3260168,0.32563606
0.32587776,0.32550055
0.32573876,0.32536525
0.32559985,0.3252299
0.32546097,0.32509467
0.32532218,0.32495952
0.32518348,0.32482433
0.3250448,0.3246893
0.32490626,0.32455435
0.32476774,0.32441944
0.32462934,0.32428455
0.32449096,0.32414985
0.32435262,0.32401508
0.32421443,0.3238804
0.32407627,0.3237458
0.32393822,0.3236113
0.32380015,0.32347685
0.3236622,0.32334238
0.32352436,0.32320803
0.32338652,0.32307377
0.32324877,0.32293957
0.3231111,0.3228054
0.32297346,0.3226713
0.32283595,0.32253727
0.32269847,0.3224033
0.3225611,0.32226944
0.32242373,0.32213554
0.32228646,0.32200176
0.32214925,0.32186803
0.32201216,0.32173437
0.32187507,0.32160082
0.32173806,0.32146728
0.32160118,0.3213338
0.32146427,0.32120043
0.3213275,0.32106704
0.3211908,0.32093376
0.32105413,0.32080054
0.32091755,0.32066742
0.32078105,0.32053432
0.32064453,0.32040125
0.3205082,0.32026824
0.32037184,0.32013544
0.3202356,0.3200025
0.32009944,0.31986976
0.3199633,0.31973705
0.3198273,0.31960434
0.3196913,0.31947178
0.3195554,0.31933925
0.31941956,0.31920674
0.31928378,0.31907436
0.31914803,0.31894195
0.31901237,0.3188097
0.31887683,0.31867743
0.3187413,0.31854528
0.31860587,0.31841314
0.31847048,0.31828114
0.31833518,0.31814912
0.31819993,0.3180172
0.31806472,0.31788528
0.31792963,0.3177535
0.31779456,0.31762177
0.3176596,0.3174901
0.31752467,0.31735846
0.31738982,0.31722695
0.31725505,0.31709537
0.3171203,0.31696397
0.31698567,0.31683254
0.31685108,0.31670126
0.31671655,0.31657
0.31658208,0.31643876
0.3164477,0.31630763
0.31631336,0.31617656
0.3161791,0.3160455
0.31604493,0.31591454
0.31591076,0.31578368
0.3157767,0.3156528
0.31564274,0.31552202
0.31550878,0.3153913
0.3153749,0.31526065
0.3152411,0.31513005
0.31510735,0.31499946
0.31497368,0.314869
0.3148401,0.31473857
0.3147065,0.31460822
0.31457305,0.31447783
0.31443962,0.31434765
0.31430626,0.31421742
0.31417295,0.31408727
0.31403974,0.31395718
0.31390655,0.3138272
0.3137735,0.3136972
0.31364045,0.31356737
0.3135075,0.3134375
0.31337455,0.31330773
0.31324172,0.31317797
0.31310895,0.31304833
0.31297624,0.3129187
0.31284356,0.31278917
0.312711,0.31265968
0.31257847,0.31253025
0.312446,0.31240088
0.3123136,0.3122716
0.31218126,0.3121423
0.31204897,0.31201315
0.3119168,0.311884
0.31178463,0.3117549
0.31165254,0.31162584
0.31152052,0.31149685
0.31138855,0.311368
0.3112567,0.3112391
0.31112486,0.31111032
0.31099308,0.3109816
0.31086138,0.31085292
0.31072974,0.3107243
0.31059813,0.31059575
0.31046662,0.3104672
0.31033516,0.31033877
0.31020373,0.31021035
0.31007242,0.310082
0.30994114,0.30995372
0.30980992,0.3098255
0.30967876,0.30969733
0.30954772,0.3095692
0.30941668,0.3094412
0.3092857,0.30931315
0.3091548,0.3091852
0.30902395,0.30905733
0.30889317,0.3089295
0.30876243,0.30880174
0.3086318,0.30867398
0.3085012,0.30854633
0.3083707,0.30841875
0.3082402,0.30829123
0.30810982,0.3081637
0.3079794,0.3080363
0.30784914,0.30790883
0.30771893,0.30778152
0.30758876,0.3076543
0.30745867,0.3075271
0.3073286,0.3073999
0.30719858,0.3072728
0.3070687,0.30714574
0.30693883,0.3070188
0.306809,0.3068918
0.3066793,0.30676493
0.30654958,0.30663818
0.30641997,0.30651134
0.3062904,0.30638465
0.30616087,0.30625796
0.30603144,0.30613136
0.30590203,0.30600482
0.3057727,0.3058783
0.30564344,0.30575186
0.30551428,0.30562547
0.3053851,0.30549917
0.305256,0.3053729
0.30512697,0.30524665
0.304998,0.30512044
0.30486912,0.30499437
0.30474025,0.3048683
0.30461147,0.30474234
0.30448273,0.3046164
0.30435404,0.30449042
0.30422544,0.3043646
0.30409685,0.30423886
0.3039684,0.30411303
0.30383995,0.3039874
0.3037116,0.30386177
0.30358326,0.3037362
0.303455,0.3036107
0.30332676,0.3034852
0.30319864,0.30335978
0.30307052,0.30323443
0.3029425,0.3031091
0.30281454,0.3029839
0.30268663,0.30285865
0.3025588,0.30273354
0.30243102,0.30260843
0.30230322,0.30248344
0.30217555,0.3023584
0.3020479,0.3022335
0.30192035,0.30210856
0.30179286,0.3019837
0.3016654,0.301859
0.301538,0.30173424
0.30141065,0.30160958
0.3012834,0.30148488
0.30115616,0.30136037
0.30102903,0.30123585
0.3009019,0.30111143
0.30077484,0.300987
0.30064785,0.30086264
0.3005209,0.30073833
0.30039403,0.3006141
0.3002672,0.30048987
0.30014044,0.30036572
0.30001372,0.30024165
0.29988706,0.30011758
0.2997605,0.2999936
0.29963392,0.2998697
0.29950744,0.29974577
0.29938102,0.29962188
0.29925466,0.29949817
0.29912832,0.29937443
0.29900205,0.29925072
0.29887584,0.29912704
0.29874972,0.29900348
0.2986236,0.29887998
0.29849756,0.29875645
0.29837158,0.29863307
0.2982457,0.2985097
0.2981198,0.2983864
0.297994,0.29826313
0.2978682,0.2981399
0.29774252,0.29801667
0.29761684,0.29789358
0.29749125,0.29777047
0.29736573,0.29764748
0.29724026,0.2975245
0.29711482,0.29740158
0.29698947,0.29727873
0.29686412,0.29715595
0.29673886,0.29703313
0.29661363,0.29691038
0.2964885,0.29678774
0.29636338,0.29666513
0.29623833,0.29654253
0.29611334,0.29642004
0.29598838,0.29629755
0.29586354,0.29617512
0.2957387,0.29605275
0.29561394,0.29593047
0.29548922,0.29580823
0.29536453,0.29568595
0.29523993,0.2955638
0.29511535,0.2954417
0.29499084,0.29531956
0.29486638,0.29519758
0.294742,0.29507557
0.29461765,0.29495367
0.29449335,0.29483178
0.29436916,0.29470995
0.29424495,0.2945882
0.29412082,0.2944665
0.29399672,0.29434478
0.29387268,0.29422316
0.2937487,0.29410154
0.2936248,0.29398003
0.29350096,0.29385853
0.29337713,0.2937371
0.29325336,0.29361573
0.29312965,0.2934944
0.29300597,0.29337305
0.2928824,0.29325178
0.29275885,0.29313067
0.29263532,0.2930095
0.2925119,0.2928884
0.29238847,0.29276735
0.29226515,0.29264632
0.29214185,0.2925254
0.29201862,0.29240444
0.29189545,0.29228362
0.2917723,0.2921628
0.29164922,0.29204202
0.2915262,0.29192132
0.29140323,0.29180062
0.2912803,0.29168004
0.2911574,0.2915595
0.29103458,0.2914389
0.29091182,0.29131845
0.2907891,0.29119802
0.2906664,0.2910776
0.2905438,0.29095727
0.29042122,0.290837
0.2902987,0.29071674
0.29017624,0.29059654
0.2900538,0.29047638
0.28993145,0.29035628
0.28980917,0.29023623
0.2896869,0.29011622
0.2895647,0.28999627
0.2894425,0.28987637
0.2893204,0.28975645
0.2891983,0.28963664
0.28907633,0.28951684
0.28895438,0.28939715
0.28883246,0.28927746
0.2887106,0.28915778
0.2885888,0.2890382
0.28846705,0.2889187
0.28834534,0.2887992
0.28822365,0.28867972
0.28810206,0.2885603
0.28798047,0.28844094
0.28785896,0.28832158
0.2877375,0.2882023
0.2876161,0.28808308
0.28749475,0.28796393
0.28737345,0.28784475
0.2872522,0.2877257
0.28713092,0.28760666
0.28700978,0.2874876
0.28688866,0.28736869
0.28676757,0.28724977
0.28664657,0.28713086
0.28652564,0.28701207
0.2864047,0.2868933
0.2862838,0.28677458
0.286163,0.2866559
0.28604218,0.28653726
0.28592148,0.28641862
0.28580078,0.2863001
0.28568017,0.28618157
0.2855596,0.2860631
0.28543907,0.2859447
0.28531855,0.28582633
0.28519812,0.28570795
0.28507775,0.28558967
0.28495738,0.28547144
0.2848371,0.28535324
0.28471687,0.28523508
0.28459665,0.285117
0.28447652,0.28499892
0.2843564,0.28488088
0.28423637,0.2847629
0.28411633,0.284645
0.2839964,0.28452706
0.28387648,0.28440922
0.2837566,0.28429142
0.28363678,0.28417367
0.283517,0.28405595
0.28339732,0.28393826
0.28327763,0.28382066
0.28315797,0.2837031
0.2830384,0.2835855
0.28291887,0.283468
0.2827994,0.28335053
0.28267995,0.28323314
0.28256056,0.28311574
0.2824412,0.2829984
0.28232187,0.28288117
0.28220263,0.2827639
0.28208342,0.2826467
0.28196427,0.28252953
0.28184512,0.28241244
0.28172603,0.28229532
0.28160703,0.28217828
0.28148806,0.28206128
0.2813691,0.28194433
0.2812502,0.28182742
0.2811314,0.28171057
0.28101256,0.2815938
0.28089383,0.28147697
0.28077516,0.28136024
0.28065643,0.2812436
0.28053784,0.28112686
0.28041926,0.2810103
0.28030074,0.2808937
0.28018224,0.28077716
0.28006384,0.28066066
0.27994543,0.28054428
0.27982706,0.28042784
0.27970883,0.28031147
0.27959055,0.2801952
0.27947232,0.2800789
0.2793541,0.27996266
0.27923605,0.27984637
0.27911794,0.2797303
0.27899992,0.27961415
0.27888194,0.2794981
0.27876398,0.27938205
0.27864608,0.27926603
0.27852824,0.27915007
0.27841043,0.2790342
0.27829266,0.27891836
0.2781749,0.2788025
0.27805725,0.2786867
0.27793962,0.27857092
0.27782202,0.27845523
0.27770448,0.2783396
0.277587,0.27822393
0.2774695,0.2781084
0.27735212,0.2779928
0.2772347,0.27787733
0.27711737,0.2777618
0.27700013,0.2776464
0.27688286,0.27753103
0.27676567,0.27741566
0.2766485,0.2773004
0.27653137,0.27718508
0.2764143,0.27706984
0.27629727,0.27695465
0.27618027,0.2768395
0.27606332,0.27672437
0.27594644,0.2766093
0.27582958,0.2764943
0.27571276,0.27637926
0.275596,0.27626434
0.27547923,0.27614942
0.27536255,0.27603453
0.27524593,0.27591968
0.2751293,0.27580494
0.2750127,0.27569014
0.2748962,0.27557537
0.27477974,0.27546075
0.2746633,0.27534607
0.27454695,0.27523148
0.27443057,0.27511695
0.27431425,0.27500242
0.27419794,0.27488792
0.27408177,0.27477342
0.27396557,0.27465904
0.2738494,0.27454472
0.27373332,0.2744303
0.27361724,0.27431604
0.27350122,0.27420175
0.27338526,0.27408758
0.27326933,0.27397338
0.2731534,0.27385923
0.27303755,0.27374512
0.27292174,0.27363107
0.27280596,0.27351704
0.2726902,0.27340302
0.27257454,0.27328908
0.27245888,0.27317515
0.27234325,0.2730613
0.27222767,0.27294743
0.2721122,0.27283362
0.27199668,0.2727199
0.27188122,0.27260613
0.27176583,0.27249244
0.2716504,0.2723788
0.27153513,0.27226514
0.27141985,0.27215156
0.27130455,0.27203804
0.27118933,0.2719245
0.27107418,0.27181104
0.27095902,0.2716976
0.27084392,0.27158418
0.2707289,0.27147084
0.2706139,0.2713575
0.2704989,0.27124426
0.270384,0.27113098
0.2702691,0.2710178
0.27015424,0.27090457
0.27003944,0.27079144
0.26992464,0.27067834
0.26980987,0.27056524
0.26969522,0.2704522
0.26958054,0.27033922
0.26946592,0.27022627
0.26935133,0.27011335
0.26923674,0.27000043
0.26912227,0.26988757
0.2690078,0.26977476
0.26889336,0.269662
0.26877898,0.2695492
0.26866466,0.2694365
0.26855034,0.26932386
0.26843607,0.2692112
0.26832184,0.2690986
0.2682076,0.26898605
0.26809347,0.26887348
0.26797935,0.26876098
0.26786524,0.26864854
0.2677512,0.26853606
0.2676372,0.26842368
0.26752326,0.26831132
0.26740927,0.26819903
0.2672954,0.2680867
0.26718152,0.26797447
0.26706773,0.2678622
0.26695392,0.26775008
0.2668402,0.26763788
0.2667265,0.26752576
0.2666128,0.2674137
0.2664992,0.26730162
0.26638559,0.26718965
0.266272,0.26707765
0.2661585,0.26696572
0.266045,0.2668538
0.26593155,0.2667419
0.26581815,0.26663005
0.2657048,0.26651832
0.2655914,0.26640654
0.26547813,0.26629475
0.26536486,0.26618305
0.26525164,0.2660714
0.26513842,0.26595974
0.2650253,0.26584813
0.26491216,0.26573658
0.26479906,0.26562503
0.26468602,0.2655135
0.264573,0.26540205
0.26446003,0.26529062
0.26434708,0.2651792
0.2642342,0.26506785
0.26412132,0.2649565
0.26400846,0.26484522
0.26389566,0.2647339
0.26378292,0.2646227
0.26367018,0.2645115
0.2635575,0.2644003
0.2634448,0.26428917
0.2633322,0.26417807
0.26321962,0.26406696
0.26310706,0.26395595
0.26299456,0.26384494
0.26288208,0.26373392
0.2627696,0.263623
0.26265723,0.26351213
0.26254487,0.26340124
0.26243252,0.26329038
0.2623202,0.2631796
0.26220793,0.26306877
0.26209566,0.26295808
0.26198348,0.2628473
0.2618713,0.26273662
0.2617592,0.262626
0.26164708,0.26251537
0.26153502,0.2624048
0.26142293,0.26229423
0.261311,0.26218364
0.26119903,0.2620732
0.2610871,0.26196274
0.2609752,0.26185232
0.2608633,0.26174194
0.2607515,0.26163152
0.26063973,0.2615212
0.26052794,0.26141095
0.26041624,0.26130062
0.2603045,0.26119038
0.26019287,0.26108018
0.26008126,0.26097
0.25996965,0.26085988
0.2598581,0.26074973
0.25974658,0.26063964
0.2596351,0.26052958
0.2595236,0.26041955
0.2594122,0.26030958
0.25930077,0.26019964
0.25918943,0.26008967
0.2590781,0.25997978
0.25896677,0.2598699
0.25885555,0.25976002
0.2587443,0.25965026
0.25863308,0.25954047
0.25852194,0.25943068
0.2584108,0.259321
0.2582997,0.2592113
0.25818864,0.25910166
0.2580776,0.25899202
0.2579666,0.2588824
0.25785562,0.25877285
0.2577447,0.25866333
0.25763378,0.25855383
0.2575229,0.25844434
0.25741202,0.25833488
0.25730124,0.2582254
0.25719047,0.25811607
0.25707972,0.2580067
0.256969,0.2578974
0.25685832,0.25778812
0.25674766,0.25767884
0.25663704,0.25756958
0.25652644,0.2574604
0.25641587,0.25735116
0.25630534,0.257242
0.25619486,0.25713286
0.25608438,0.25702378
0.25597396,0.25691473
0.25586355,0.25680572
0.25575322,0.2566967
0.25564283,0.25658774
0.25553253,0.25647873
0.25542223,0.25636986
0.255312,0.25626093
0.2552018,0.2561521
0.2550916,0.2560433
0.25498143,0.25593442
0.2548713,0.25582567
0.2547612,0.25571692
0.25465113,0.25560817
0.25454113,0.25549948
0.2544311,0.25539085
0.25432113,0.25528216
0.2542112,0.2551736
0.25410125,0.25506502
0.25399137,0.25495645
0.2538815,0.25484794
0.2537717,0.25473943
0.2536619,0.25463095
0.2535521,0.25452256
0.25344238,0.2544141
0.25333267,0.25430575
0.25322303,0.25419736
0.25311336,0.2540891
0.25300372,0.25398076
0.25289416,0.25387242
0.25278458,0.25376427
0.25267506,0.25365606
0.25256556,0.25354782
0.2524561,0.2534397
0.25234663,0.25333157
0.25223723,0.2532234
0.25212783,0.25311536
0.25201848,0.25300726
0.25190917,0.25289926
0.25179985,0.2527913
0.2516906,0.25268328
0.25158137,0.25257537
0.25147215,0.25246745
0.25136295,0.25235954
0.25125378,0.25225165
0.25114465,0.2521438
0.25103557,0.25203598
0.2509265,0.25192824
0.25081745,0.25182045
0.25070843,0.25171274
0.25059944,0.25160503
0.25049052,0.25149733
0.25038153,0.2513897
0.25027266,0.25128207
0.2501638,0.25117445
0.25005493,0.25106692
0.24994612,0.25095934
0.24983731,0.25085184
0.24972856,0.2507443
0.24961984,0.25063685
0.2495111,0.2505294
0.24940246,0.250422
0.24929377,0.25031462
0.24918512,0.25020725
0.24907655,0.25009984
0.24896798,0.24999255
0.24885944,0.24988529
0.24875093,0.24977803
0.24864241,0.2496708
0.24853393,0.2495636
0.24842551,0.24945638
0.2483171,0.24934924
0.2482087,0.2492421
0.24810037,0.24913496
0.24799204,0.24902788
0.2478837,0.24892083
0.24777544,0.24881375
0.2476672,0.24870676
0.24755898,0.24859977
0.24745077,0.24849284
0.24734259,0.2483859
0.24723443,0.24827898
0.24712634,0.24817207
0.24701825,0.24806523
0.24691015,0.24795839
0.24680215,0.24785155
0.24669412,0.24774477
0.24658611,0.24763805
0.24647817,0.24753127
0.24637023,0.24742454
0.24626231,0.24731788
0.24615443,0.24721122
0.24604657,0.24710456
0.24593875,0.24699792
0.24583092,0.24689135
0.24572313,0.2467848
0.24561536,0.24667826
0.24550766,0.24657169
0.24539989,0.2464652
0.24529225,0.2463587
0.24518457,0.24625227
0.24507695,0.24614587
0.24496934,0.24603948
0.24486175,0.24593306
0.2447542,0.24582672
0.24464667,0.24572036
0.24453914,0.24561408
0.2444317,0.2455078
0.24432424,0.24540156
0.24421677,0.24529532
0.24410936,0.24518907
0.24400198,0.24508286
0.24389464,0.2449767
0.24378729,0.24487063
0.24367997,0.24476445
0.24357268,0.24465835
0.24346542,0.24455225
0.24335817,0.24444622
0.24325097,0.24434018
0.24314377,0.2442342
0.24303663,0.24412823
0.24292949,0.24402228
0.24282238,0.2439163
0.24271527,0.24381045
0.24260816,0.24370453
0.24250114,0.24359861
0.24239409,0.24349278
0.24228713,0.24338695
0.24218017,0.24328119
0.24207321,0.24317542
0.24196625,0.24306965
0.24185935,0.24296388
0.2417525,0.2428582
0.2416456,0.24275252
0.2415388,0.24264684
0.24143198,0.2425412
0.24132517,0.24243557
0.24121842,0.24232998
0.24111164,0.2422244
0.24100491,0.2421188
0.24089824,0.2420133
0.24079157,0.24190778
0.24068491,0.2418023
0.2405783,0.24169683
0.24047165,0.24159136
0.2403651,0.24148592
0.24025851,0.24138054
0.24015199,0.24127513
0.24004547,0.2411698
0.23993896,0.24106443
0.2398325,0.24095911
0.23972604,0.24085385
0.23961964,0.24074854
0.23951325,0.24064331
0.23940684,0.24053806
0.2393005,0.24043284
0.23919414,0.24032767
0.23908785,0.24022248
0.23898153,0.24011739
0.23887527,0.24001221
0.23876901,0.23990712
0.23866276,0.23980203
0.23855658,0.23969695
0.23845036,0.23959191
0.23834422,0.23948687
0.2382381,0.23938186
0.23813197,0.23927692
0.23802589,0.23917198
0.23791978,0.23906702
0.23781374,0.23896207
0.23770767,0.23885721
0.2376017,0.23875229
0.2374957,0.23864746
0.23738973,0.23854263
0.23728377,0.2384378
0.23717785,0.238333
0.23707192,0.23822822
0.23696606,0.23812345
0.23686017,0.23801874
0.23675434,0.23791398
0.23664851,0.23780933
0.2365427,0.23770463
0.2364369,0.23759995
0.23633118,0.23749532
0.23622543,0.23739071
0.23611969,0.23728612
0.236014,0.23718156
0.23590833,0.23707697
0.23580265,0.23697247
0.23569702,0.23686793
0.23559138,0.23676342
0.2354858,0.23665893
0.23538022,0.23655453
0.23527464,0.23645003
0.23516911,0.23634563
0.2350636,0.23624119
0.23495808,0.23613685
0.23485264,0.23603246
0.23474717,0.23592813
0.23464173,0.23582383
0.23453628,0.23571952
0.23443091,0.2356152
0.23432551,0.23551096
0.23422016,0.2354067
0.23411483,0.23530248
0.2340095,0.23519827
0.23390418,0.23509407
0.23379889,0.23498988
0.23369367,0.23488574
0.2335884,0.23478161
0.23348317,0.23467748
0.23337796,0.2345734
0.23327278,0.2344693
0.23316762,0.23436524
0.23306249,0.23426118
0.23295735,0.23415719
0.2328522,0.23405318
0.23274712,0.23394915
0.23264204,0.2338452
0.23253702,0.23374125
0.23243198,0.23363732
0.23232695,0.23353341
0.23222196,0.23342952
0.23211695,0.23332565
0.23201202,0.23322177
0.23190708,0.23311792
0.23180215,0.2330141
0.23169723,0.23291032
0.23159234,0.23280649
0.2314875,0.23270276
0.23138267,0.23259899
0.23127781,0.23249526
0.23117298,0.23239157
0.23106818,0.23228784
0.23096342,0.23218417
0.23085864,0.2320805
0.23075393,0.2319768
0.23064919,0.23187323
0.2305445,0.2317696
0.23043981,0.23166601
0.23033513,0.23156247
0.23023048,0.23145892
0.23012584,0.23135535
0.23002121,0.23125182
0.22991662,0.2311483
0.22981206,0.2310448
0.22970746,0.23094137
0.22960292,0.23083787
0.22949839,0.23073444
0.2293939,0.23063104
0.22928941,0.23052764
0.22918491,0.23042426
0.22908045,0.23032089
0.22897601,0.23021752
0.2288716,0.23011418
0.22876719,0.23001087
0.22866277,0.22990757
0.22855842,0.22980426
0.22845405,0.22970101
0.22834973,0.22959775
0.22824539,0.22949454
0.22814107,0.22939129
0.22803679,0.22928809
0.22793251,0.22918488
0.22782825,0.22908172
0.22772402,0.22897857
0.2276198,0.22887543
0.22751558,0.22877233
0.22741139,0.22866921
0.22730722,0.22856613
0.22720304,0.22846305
0.22709888,0.22835998
0.22699478,0.22825691
0.22689067,0.22815393
0.2267866,0.2280509
0.22668247,0.22794794
0.22657844,0.22784492
0.22647442,0.22774196
0.2263704,0.22763905
0.22626635,0.22753614
0.22616236,0.22743319
0.2260584,0.2273303
0.22595441,0.22722743
0.22585046,0.22712454
0.22574651,0.22702171
